Method	Simulation	K	rmse_Lambda	rmse_Counts	rmse_novel_Sig	rmse_cosmic_Sig	rmse_Signatures	rmse_novel_Theta	rmse_cosmic_Theta	rmse_Weights	Sensitivity	Precision	cos_sim	time	ESS_Sig_mean	ESS_Sig_sd	ESS_Theta_mean	ESS_Theta_sd	ESS_relweight_mean	ESS_relweight_sd	J	theta	K_new	overd
PoissonCUSP_invgammaKC	2	14.184	1.5940704368668501	3.074383821524239	0.004671016729527374	0.002536624873193686	0.0036038208013605302	1.3902672740600137	27.78584779491723	14.588057534488623	1	0.7692307692307693	NA	756.2669079303741	99.3739223055747	103.34961054591821	105.154045270331	112.86274261568697	323.7429708326666	326.11705040298403	200	100	6	0
PoissonCUSP_invgammaKC	3	15.259	1.4456215491459214	2.824218710394049	0.00518469028076335	0.0028537417428115513	0.00401921601178745	1.2049032094801828	24.132154107648493	12.668528658564338	1	0.7142857142857143	NA	724.9958760738373	125.69521994805649	88.19497870831148	126.32350083797384	93.98656144405199	332.71922435498453	278.28582823861177	200	100	6	0
PoissonCUSP_invgammaKC	4	12.754	1.5068640520081127	2.8681216436808716	0.0028363076693390097	0.01546220465203423	0.00914925616068662	4.066370559852047	67.939896544533255	36.00313355219265	0.9	0.9	0.9029164524588316	574.5364046096802	60.184286957014486	79.4566672620798	22.790436429548816	34.403916290560964	98.5539501096553	121.11070580124344	200	100	6	0
PoissonCUSP_invgammaKC	5	11.631	1.52311384714116	2.787617131672779	0.004766680300274077	0.003211986298666876	0.0039893332994704765	20.736672426616764	27.450998975887174	24.09383570125197	0.9	0.9	0.9352020436711713	524.2046768665314	61.11242499396586	61.19626147789855	85.37590333569294	117.96187768354291	218.6065680271553	292.37320459915134	200	100	6	0
PoissonCUSP_invgammaKC	6	12.645	1.4615212250410605	2.8157802898485977	0.003966898838152121	0.003563862296394025	0.0037653805672730727	2.2330224754865484	27.51397766444301	14.87350006996478	1	0.8333333333333334	NA	560.8361563682556	94.71876292447334	90.2750912421723	127.45366074381644	103.91243025502106	290.81278867826603	242.75565999263011	200	100	6	0
PoissonCUSP_invgammaKC	7	12.252	1.444361370875445	2.887376912376424	0.0036597251059494965	0.003048020763913212	0.0033538729349313545	1.5161373627590466	20.871185683566445	11.193661523162746	1	0.8333333333333334	NA	531.7083215713501	79.44285487078062	77.36568035521925	97.87782142833362	122.23711944216268	499.9197224884269	316.8369669047874	200	100	6	0
PoissonCUSP_invgammaKC	8	14.321	1.4665647399864994	2.8843658345969843	0.0046496168005160775	0.0028456394850437244	0.003747628142779901	1.8526740620754087	27.254527493534393	14.5536007778049	1	0.7692307692307693	NA	626.8213906288147	69.8148339860775	87.64159874719851	40.43122639861221	58.96306726718828	369.3388627625931	317.9165218568934	200	100	6	0
PoissonCUSP_invgammaKC	9	13.125	1.4991140613281684	2.9722860617234295	0.004758570036482585	0.0031759583155326924	0.003967264176007639	1.8261344230657353	26.568058941583526	14.19709668232463	1	0.7692307692307693	NA	557.3279876708984	90.99522159141112	93.987969832994	128.69643891019453	134.86254121954155	386.37203326480955	351.41916598379095	200	100	6	0
PoissonCUSP_invgammaKC	10	13.505	1.5303674213409157	2.8026043677657873	0.003861925843330191	0.0030604408668679483	0.0034611833550990696	1.2427968895316983	24.69016716554051	12.966482027536106	1	0.8333333333333334	NA	564.9105658531189	77.61527437208875	87.17807438070653	33.08048607639802	63.389239996462294	498.61209986901014	358.3051977883664	200	100	6	0
PoissonCUSP_invgammaKC	11	11.913	1.5640535949548984	2.9142791112324353	0.0029658565715166628	0.00294236742212053	0.002954111996818596	2.695092704193449	26.61779188960465	14.65644229689905	1	0.9090909090909091	NA	594.6754808425903	45.96181323235865	43.929578960944596	52.76469857509589	115.23121971917175	474.14583506815836	398.70541601495944	200	100	6	0
PoissonCUSP_invgammaKC	12	11.921	1.4399094893841948	2.8767932464457115	0.0026910850520321583	0.0033297973836960175	0.003010441217864088	1.611296134670632	26.001637200840445	13.806466667755538	1	0.9090909090909091	NA	570.9160730838776	68.12411222852347	83.08440952315271	82.33799960029475	98.10894977843799	557.8328050031489	327.9126174788836	200	100	6	0
PoissonCUSP_invgammaKC	13	12.784	1.4605036622526506	2.860010201964048	0.0038203089489554014	0.002880871694994085	0.0033505903219747434	2.317393257847044	23.202952112139283	12.760172684993163	1	0.8333333333333334	NA	578.7547874450684	66.61146294358136	69.13102003269408	43.73886061714362	62.254834011204586	346.79488016550323	254.0833267259344	200	100	6	0
PoissonCUSP_invgammaKC	14	13.894	1.540252362721081	2.963626594278417	0.004699238205448423	0.0030445028646415313	0.003871870535044977	1.8894345444142875	27.559512275194642	14.724473409804464	1	0.7692307692307693	NA	630.6383280754089	111.56755756112486	74.7583982342158	127.85334872457207	81.67683813947404	360.3812198781681	309.26975807123983	200	100	6	0
PoissonCUSP_invgammaKC	15	13.8	1.443549358073948	2.8615432155468263	0.0038627881073553033	0.003573128407817063	0.0037179582575861832	1.7665555800588513	23.786952911530133	12.776754245794493	1	0.8333333333333334	NA	598.5114090442657	103.05906787300265	75.89464618527494	151.80839505381255	117.45818657435184	299.34071157575977	219.96435210451946	200	100	6	0
PoissonCUSP_invgammaKC	16	14.467	1.524594574252889	2.8269298831659184	0.0053322633093992955	0.0029476742929513953	0.004139968801175346	1.4285741450428122	23.731877429877503	12.580225787460158	1	0.7142857142857143	NA	635.2351071834564	120.94807142099256	84.87978536725986	183.07623379421756	122.45181951382074	379.97824672917585	377.8531672906958	200	100	6	0
PoissonCUSP_invgammaKC	17	13.144	1.4770786334953687	2.8988387937193596	0.003927364430906559	0.002722142031904497	0.003324753231405528	1.5147123651934757	22.728113578146772	12.121412971670123	1	0.8333333333333334	NA	635.7961823940277	66.87761216861071	93.18662299994081	56.23915187196221	114.19065710205672	547.1896283543354	337.9831084050222	200	100	6	0
PoissonCUSP_invgammaKC	18	11.706	1.5241634976047314	2.821084745025709	0.004038951690190912	0.003055303952706609	0.0035471278214487603	6.179494180334798	46.084823255558106	26.132158717946453	0.9	1	0.9535966669935473	552.9498529434204	53.26018479275775	38.126661858355334	53.519073935771274	69.18796096143802	202.90419004083927	310.32044762210364	200	100	6	0
PoissonCUSP_invgammaKC	19	13.666	1.4513574004229046	2.884589520515601	0.004573186498297301	0.0033474015388379294	0.003960294018567615	1.551140674497603	22.75398485214708	12.152562763322342	1	0.7692307692307693	NA	607.3991243839264	86.32324373692757	77.01881091007772	76.21630690260244	66.88194233119444	390.6927995891475	317.183588414414	200	100	6	0
PoissonCUSP_invgammaKC	20	12.661	1.467025402871068	2.811702373322406	0.0038087879481168954	0.0032480050086519077	0.0035283964783844016	1.9168515976531477	25.647977154364767	13.782414376008958	1	0.8333333333333334	NA	584.4334988594055	66.60900558155707	72.38760373628298	55.25508006213016	90.90665629960185	458.8569740620543	328.00001682762655	200	100	6	0
PoissonMGP	1	11	1.4579011504521988	2.88305088998738	0.002797019435087872	0.003994116330149302	0.003395567882618587	1.3251469162472975	25.51010233820324	13.417624627225269	1	0.9090909090909091	NA	1335.6107244491577	71.46640982260509	18.094596705490286	229.62457258381755	99.99581320088889	33.21522079297542	12.752223826009212	200	100	6	0
PoissonMGP	2	11	1.5880430039712405	3.074031872562517	0.0031140616503430004	0.0025662123373743646	0.0028401369938586825	1.9825862901815636	27.862679888572803	14.922633089377182	1	0.9090909090909091	NA	1421.4101707935333	67.144774460261	16.948943222195137	204.53684868957853	100.37164458204364	31.41925060604922	12.023165943456814	200	100	6	0
PoissonMGP	3	11	1.4469724906327024	2.825355302681841	0.0029876220105104654	0.002812459306330137	0.0029000406584203013	2.180904355962756	23.67100386083628	12.925954108399518	1	0.9090909090909091	NA	1459.8489575386047	68.7020239819361	19.476768662412546	185.33138227721764	85.77295052550525	30.531884091114133	11.000166846292336	200	100	6	0
PoissonMGP	4	11	1.4714370724961847	2.8313413641679177	0.0031297716972306542	0.0034300166091003554	0.003279894153165505	2.6796081994698246	28.86629772003963	15.772952959754727	1	0.9090909090909091	NA	1440.8866589069366	68.49385895794279	16.787681205809125	189.64225922723335	89.68886230419658	27.239948207176514	9.625525921545846	200	100	6	0
PoissonMGP	5	11	1.495827605368913	2.761372925882536	0.002971271775450077	0.0027642452684542144	0.0028677585219521458	1.6397073246473342	22.241342632287523	11.940524978467428	1	0.9090909090909091	NA	1388.0465795993805	71.00948559593431	17.581606265398964	241.51157848500978	134.03577927443789	31.103541412099734	8.401645795337737	200	100	6	0
PoissonMGP	6	11	1.4582769323624167	2.8139846846184575	0.003190083419632825	0.003475908198195331	0.003332995808914078	3.1797811895118357	26.905669063929192	15.042725126720514	1	0.9090909090909091	NA	1382.2364013195038	71.42860530156815	19.558611404471314	203.6916191866105	98.12134986992221	31.315678450121016	6.983626711552081	200	100	6	0
PoissonMGP	7	11	1.44919322443818	2.887659550904219	0.0027542964424261446	0.0030435018369069475	0.002898899139666546	1.8680164796169325	21.140679978218124	11.504348228917529	1	0.9090909090909091	NA	1412.1017303466797	77.73390380150464	20.12696643456852	241.10113092983147	116.4778020092318	31.347153813833685	12.575763764665137	200	100	6	0
PoissonMGP	8	11	1.4639894643739295	2.885218272943673	0.003105933858029073	0.0028548565598005915	0.0029803952089148323	2.522667994703333	27.618663879715143	15.070665937209238	1	0.9090909090909091	NA	1452.473168849945	67.32021673449958	15.346686892820616	223.1701713471115	111.83458090157329	32.574377921733635	10.488871902223572	200	100	6	0
PoissonMGP	9	11	1.4932738359900786	2.974181371700611	0.0033006693321517232	0.003069256293687156	0.0031849628129194396	2.7791578852122925	27.226610901066913	15.002884393139603	1	0.9090909090909091	NA	1500.1502435207367	68.93793259225987	18.82572561258358	200.32969513636158	95.57603498276242	35.49576984256264	14.456785201414121	200	100	6	0
PoissonMGP	10	11	1.5289854806193577	2.801725766498327	0.003035066871832227	0.0030884112374701942	0.0030617390546512106	1.6767875763325946	24.863471208646306	13.27012939248945	1	0.9090909090909091	NA	1398.5595154762268	67.63565989401641	16.124012160931716	224.19035112527956	105.62692230446055	33.3341938464188	14.341946787859332	200	100	6	0
PoissonMGP	11	11	1.566025428766343	2.9142704139984854	0.003081325059039244	0.0028509265303258034	0.002966125794682524	3.391806785827795	26.82542878136132	15.108617783594559	1	0.9090909090909091	NA	1504.961924314499	65.37677598318643	14.397288156258934	229.44398830419868	112.28299496094849	35.41523508776898	15.823251382350497	200	100	6	0
PoissonMGP	12	11	1.4437433861218314	2.8757359495017383	0.002797844352229204	0.003286064299840236	0.00304195432603472	1.6387584186246935	26.316139689140623	13.977449053882658	1	0.9090909090909091	NA	1405.866243839264	73.45855358951496	23.76093048079319	238.4992067561598	119.31757324016212	29.33796476430174	10.935512596708865	200	100	6	0
PoissonMGP	13	11	1.46033147886066	2.858318836025278	0.003081664887668763	0.003000525018373144	0.0030410949530209536	3.6211745064866836	24.20150292750664	13.91133871699666	1	0.9090909090909091	NA	1419.1114704608917	71.03245374462145	19.236530430209086	222.01839129203017	120.91803587074521	33.4717781963972	11.551864778945989	200	100	6	0
PoissonMGP	14	11	1.5445200379923372	2.965440384531976	0.0031179564732769557	0.0030633912915686012	0.0030906738824227785	2.5589530347243166	28.403103887819885	15.4810284612721	1	0.9090909090909091	NA	1434.3882174491882	67.1022556189017	13.695898676809385	222.97176227854922	102.54081434543922	36.32472190350261	13.096953410069332	200	100	6	0
PoissonMGP	15	11	1.4508541121148641	2.8633258097538907	0.0029388906842499163	0.0035725579878247474	0.003255724336037332	1.8708841992502387	23.924994190704265	12.897939194977251	1	0.9090909090909091	NA	1357.1920347213745	70.91845475700069	15.002902463297414	206.4216131122052	91.65785531259372	31.213690155034897	12.59740722599619	200	100	6	0
PoissonMGP	16	11	1.52515882427811	2.82527988197094	0.003302397759882305	0.003044190364344162	0.0031732940621132335	2.5258208582229833	24.442280416397388	13.484050637310185	1	0.9090909090909091	NA	1486.6895763874054	72.76424782003362	22.11114160769006	214.33803407665775	106.94093570482401	32.115584379514395	15.460716820769067	200	100	6	0
PoissonMGP	17	11	1.477111861574416	2.8959417671161125	0.003119977410971362	0.0025492943100907895	0.0028346358605310755	2.175761979496102	22.122464819672174	12.149113399584138	1	0.9090909090909091	NA	1376.5505554676056	73.997910351124	17.70728053671708	239.14093943845486	123.25506705172575	33.81243247825316	10.047023647873088	200	100	6	0
PoissonMGP	18	11	1.5070610813977674	2.8092708787282707	0.0031949062529028354	0.0028730805688139136	0.0030339934108583747	2.6191396301764773	25.88094777410554	14.250043702141008	1	0.9090909090909091	NA	1367.62437582016	69.08818580660925	19.67647726864635	221.16580766763167	104.15470584350163	29.431540999397377	9.850918763254949	200	100	6	0
PoissonMGP	19	11	1.4483080634389547	2.8863770442882704	0.002905521648637506	0.0032584101212650082	0.003081965884951257	2.3530604984372423	22.895045485053423	12.624052991745332	1	0.9090909090909091	NA	1393.7758219242096	67.70224475155581	13.246872510587746	202.51175310196447	98.09871750688119	31.965281939238096	12.413402788827131	200	100	6	0
PoissonMGP	20	11	1.4694018043059858	2.8102717095998733	0.00296084756417825	0.0031692525842304266	0.0030650500742043386	2.212214693717235	25.40912824589833	13.810671469807783	1	0.9090909090909091	NA	1417.8023619651794	72.19766394765105	15.040410787682083	226.98661923930206	103.79343419071421	33.13863010992703	15.131336607137083	200	100	6	0
CompressiveNMF	1	11	4.042009367905691	5.206665598544462	0.01030647055866533	0.011525398275920251	0.01091593441729279	11.675365503342375	37.4275463857466	24.55145594454449	0.9	0.8181818181818182	NA	408.60320925712585	495.9415574795082	452.87326450862014	501.12972360221596	412.7802546593583	263.1558124652882	122.69326452364507	50	100	6	0.15
CompressiveNMF	2	12	6.356246826754948	6.2791346059271875	0.018239389787571444	0.011694212526168495	0.01496680115686997	13.672652620688062	66.4692169593345	40.07093479001128	0.9	0.75	NA	435.5864186286926	447.40143053471996	447.5280114682267	455.3175693018564	413.545740669466	261.45950827477776	126.74705691139884	50	100	6	0.15
CompressiveNMF	3	11	5.4996500058376405	5.436790768045195	0.010479114838031772	0.008660073884444914	0.009569594361238342	10.04110010132128	54.58781997186909	32.314460036595186	0.9	0.8181818181818182	NA	370.39158630371094	513.9493867921517	441.2968267006027	505.4474929698182	414.32847410944265	279.2341039429302	121.48506817671316	50	100	6	0.15
CompressiveNMF	4	11	4.639912569598882	5.572153234604127	0.01025996353180165	0.00896829095883656	0.009614127245319105	14.078428768302519	52.10690622019681	33.09266749424967	0.8	0.7272727272727273	NA	375.5266308784485	502.95910512523	451.388007138619	497.59363905267196	413.1428030776853	253.70997070123124	119.7711720824547	50	100	6	0.15
CompressiveNMF	5	11	6.024851175167503	6.055763632029848	0.014145618801065088	0.012156659886479912	0.0131511393437725	14.740188188649922	51.941486924480714	33.34083755656532	0.9	0.8181818181818182	NA	395.0921378135681	497.32031008903544	451.06082602914205	502.94781850768516	420.7291812613545	265.0076530338364	131.51576232118947	50	100	6	0.15
CompressiveNMF	6	12	7.397034350163615	5.387989539433439	0.014070803372415354	0.012746676959127028	0.01340874016577119	15.47128532728888	74.44376882842174	44.95752707785531	0.9	0.75	NA	374.75454235076904	453.97653822709896	449.08117634242245	463.7234683201482	410.5687187840271	257.1619046796342	143.11503027702335	50	100	6	0.15
CompressiveNMF	7	10	5.352755142558314	6.103615248418341	0.006926841269410518	0.009013707612497928	0.007970274440954224	11.431696446960846	56.37543550437151	33.903565975666176	0.9	0.9	0.9602085640893537	366.17892622947693	546.8916363846661	456.137423400341	541.1314833813419	420.53363585200503	278.3460742039576	194.3885684881643	50	100	6	0.15
CompressiveNMF	8	10	5.205919562504934	5.684632882198419	0.005884676343580158	0.009557696545495844	0.007721186444538002	9.357617729941625	67.49337979072823	38.425498760334925	0.9	0.9	0.9538154353297581	390.5744824409485	537.639570055011	456.65505831559284	542.3566496107394	429.4216475950188	285.7834574616843	109.25167243639693	50	100	6	0.15
CompressiveNMF	9	12	6.6415409282512385	5.424590263502559	0.015981119476611634	0.011865930104118804	0.013923524790365219	14.571410287602633	74.69060365181093	44.63100696970678	0.9	0.75	NA	375.3927540779114	457.4018239016688	443.86713634146815	451.73767246924217	417.99121881094396	253.84374938630182	113.75755531362347	50	100	6	0.15
CompressiveNMF	10	10	4.150410113835888	5.876245508846912	0.005331370142331201	0.007914103753544044	0.006622736947937622	5.3293759962931935	46.07757406127946	25.70347502878633	1	1	0.9707460832436892	429.0956304073334	541.9159600074207	451.14273008218123	541.4053689484936	415.6654869017837	287.6816964555481	124.32679365950614	50	100	6	0.15
CompressiveNMF	11	11	5.223999726252748	5.548217741793423	0.01128718118345925	0.008463734895042279	0.009875458039250764	9.991569513600309	57.557388967978966	33.77447924078964	0.9	0.8181818181818182	NA	379.02307391166687	495.2051388310471	453.8507174295631	499.5410903154953	416.3957523288296	242.58570240671204	148.5932081886144	50	100	6	0.15
CompressiveNMF	12	10	5.202277075508094	5.765174181084796	0.005735142959026827	0.00852492183441595	0.007130032396721389	6.773475539999464	58.689977761142785	32.731726650571126	0.9	0.9	0.9673189511323328	426.90828013420105	533.7915044864857	456.87353949187076	539.9469046763098	425.5962943657678	330.23542575674037	214.37755170090563	50	100	6	0.15
CompressiveNMF	13	10	5.205415966945027	5.89152310645058	0.006023968262305695	0.009465007494324862	0.007744487878315278	3.545742757562311	50.438090104900795	26.99191643123155	0.9	0.9	0.9570535639841612	363.7053773403168	537.6151598081713	459.7456578498462	537.8343372207507	421.2629538093578	259.06908043471964	136.88795237999784	50	100	6	0.15
CompressiveNMF	14	10	5.4168653910134505	5.454882232776433	0.005703701923983686	0.010958693824486712	0.008331197874235198	4.186405439854251	48.55288167715965	26.36964355850695	0.9	0.9	0.962533131141505	363.90412306785583	553.3236249941807	448.7959634336679	553.6324870609798	411.59624347536544	368.3101545777083	190.00552610371687	50	100	6	0.15
CompressiveNMF	15	11	4.893477438502518	5.77969554821804	0.007282978379656	0.010085597077778624	0.008684287728717311	15.020908334485146	49.98391434693035	32.502411340707745	0.9	0.8181818181818182	NA	396.2403542995453	490.9513485165261	452.7050916359109	489.60004384411786	423.9958069357024	250.6854899625297	151.57697953588814	50	100	6	0.15
CompressiveNMF	16	10	6.588356804331435	6.147225484497772	0.0064753068106876595	0.008844084311651805	0.007659695561169732	6.3931879668271225	66.80417198568978	36.59867997625845	0.8	0.8	0.9579868809773089	387.55460262298584	536.8537111919683	464.8024341565786	532.4947152296925	426.41461267841987	265.06443138805844	163.3903667163077	50	100	6	0.15
CompressiveNMF	17	11	5.417573761577792	5.210248570664201	0.014237290359712891	0.011828146333690783	0.013032718346701836	14.626021862032689	65.06744996149365	39.84673591176317	0.9	0.8181818181818182	NA	375.31582045555115	502.9219069626054	450.69200951900314	507.6720712058058	419.65923744003624	292.86187841301893	164.89186962170047	50	100	6	0.15
CompressiveNMF	18	12	6.456959690995839	5.487256475717586	0.016483125569923464	0.013000122935986394	0.01474162425295493	15.741915597840713	83.10739645051426	49.42465602417749	0.8	0.6666666666666666	NA	412.61673855781555	453.1473817814365	445.97953280199533	443.7989345231757	414.64971138012794	267.34732221073745	148.04659084282582	50	100	6	0.15
CompressiveNMF	19	12	7.075977353521401	5.496688737369063	0.020301967988474313	0.014621075495338203	0.01746152174190626	25.39388674165178	62.84605975204454	44.11997324684816	1	0.8333333333333334	NA	397.18800354003906	452.13170739503204	446.56097800680465	441.6494809361316	421.424120578633	265.5196877061775	233.78955793637058	50	100	6	0.15
CompressiveNMF	20	12	6.43077449859101	5.7719300725769225	0.014269928979032542	0.010226168857611642	0.012248048918322093	15.830446530955935	80.86964386095612	48.35004519595603	1	0.8333333333333334	NA	452.0295670032501	449.4892348476227	449.9020876176393	450.83473863952094	413.92723235036595	281.9834614093003	178.81733358537778	50	100	6	0.15
PoissonCUSP_gamma	1	16.055	4.667598365323836	4.484524358695463	0.016429682540174302	0.010321201939762364	0.013375442239968333	26.310314171078364	35.30794595796636	30.809130064522364	0.9	0.5625	NA	342.09465074539185	93.41460700162293	12.970082577357553	113.55938159405045	43.342708383846016	18.79629046601378	5.772013147608407	50	100	6	0.15
PoissonCUSP_gamma	2	18.1	7.757561343277323	4.689174146054356	0.022221209693836712	0.018194889479535882	0.020208049586686296	32.64501762549203	92.92434057671522	62.78467910110363	0.7	0.3888888888888889	NA	402.85575437545776	85.7050095143564	14.04925652736137	96.6822352967538	24.932682960381467	19.558095475556748	6.6457534193330465	50	100	6	0.15
PoissonCUSP_gamma	3	15.074	6.0766010765438	4.725525003920542	0.01902605993841151	0.010291437935026685	0.014658748936719097	23.089196343971512	56.00102943524446	39.545112889607985	0.9	0.6	NA	331.3758568763733	113.27227722007322	22.77729748875139	119.40300263672707	42.47888608266036	16.627100570370935	5.819431038940913	50	100	6	0.15
PoissonCUSP_gamma	4	16.141	5.775161423266237	4.384894288880291	0.019280352739295264	0.00994747081290053	0.014613911776097898	22.804908160961833	53.1371035117709	37.971005836366366	0.8	0.5	NA	370.0987424850464	101.10032327622585	16.31837030627881	104.32684523695521	30.685547888262438	17.581119664173077	4.893329516211567	50	100	6	0.15
PoissonCUSP_gamma	5	18.025	6.846403114892731	4.850352378838557	0.02410353878046032	0.012476837838686479	0.0182901883095734	25.991616316836296	56.11584681983621	41.053731568336254	0.8	0.4444444444444444	NA	352.1020715236664	102.502878870515	15.800942545286064	112.39019839699887	42.11377837250455	20.221201272163693	4.891778929676833	50	100	6	0.15
PoissonCUSP_gamma	6	16.02	7.939164380071052	4.483339074315883	0.020065912857673056	0.015543636673168335	0.017804774765420694	31.44319417512176	97.43085033437971	64.43702225475073	0.7	0.5	NA	390.76405334472656	94.62290518705072	16.509522078897575	107.12154482731817	44.21151082089655	17.76935110726472	5.7857873489100955	50	100	6	0.15
PoissonCUSP_gamma	7	17.008	6.972540772794585	4.1115308611328105	0.024319266393906285	0.013834593418093748	0.019076929906000017	24.660923683111687	54.1839255339633	39.42242460853749	0.8	0.47058823529411764	NA	380.0978193283081	105.94573340677987	20.317390864521958	105.41022367370168	26.67372301671447	21.806460240492626	6.793050247302062	50	100	6	0.15
PoissonCUSP_gamma	8	17.178	6.157754200398133	4.444186437339711	0.01774789476840595	0.014284669704504649	0.0160162822364553	24.124004737563848	77.41288585396656	50.768445295765204	0.9	0.5294117647058824	NA	402.4473190307617	91.75000115765337	14.580212648782162	92.9755604410143	29.355173734137207	18.36070469307288	5.775754409039563	50	100	6	0.15
PoissonCUSP_gamma	9	17.009	7.083821673067064	4.543098644745025	0.0207319643564159	0.014292855396524778	0.01751240987647034	26.034425448279446	85.66546524177555	55.8499453450275	0.9	0.5294117647058824	NA	399.8813314437866	95.50876478236978	18.812359049926474	105.47018245861936	28.347947119907268	20.626166661421177	6.251513079759502	50	100	6	0.15
PoissonCUSP_gamma	10	15.024	5.257803237866099	4.934712901963383	0.014600376171155092	0.008460616318900119	0.011530496245027605	21.13830941618867	48.058164778348605	34.59823709726864	0.9	0.6	NA	364.393173456192	105.32965426634118	17.380931299707836	108.33372629376413	50.06615502917498	22.423995097079537	5.631612398228664	50	100	6	0.15
PoissonCUSP_gamma	11	18.033	6.228296802609439	4.309513647407027	0.02494022810497267	0.010925340814812078	0.017932784459892374	25.261163065469475	58.26541620919127	41.763289637330374	0.8	0.4444444444444444	NA	428.1496915817261	99.20434669703825	12.88697705746284	111.39617973091359	34.99048206744066	23.55065849653969	7.765425557249957	50	100	6	0.15
PoissonCUSP_gamma	12	16.782	5.995406093193258	4.685671473014084	0.017138136488032737	0.011348493633405881	0.01424331506071931	26.72517396167394	80.31207071338117	53.51862233752756	0.8	0.5	NA	403.85097217559814	74.02859986995988	24.36042352010735	76.43720453282022	48.94985088432869	17.448061649556198	5.56223335486193	50	100	6	0.15
PoissonCUSP_gamma	13	18.013	6.153769312728247	4.579487823119135	0.01798946280329127	0.0096540199094238	0.013821741356357536	29.619217305665945	67.62810115853745	48.623659232101694	0.8	0.4444444444444444	NA	403.86694264411926	86.99591130459443	14.403300730957902	91.84694919933855	51.44652483515375	17.65993686683436	6.100847524249543	50	100	6	0.15
PoissonCUSP_gamma	14	14.038	5.755682124299149	4.946655059331135	0.013028638934746064	0.010203817900363957	0.01161622841755501	22.142575948001323	50.094859719799345	36.118717833900334	0.8	0.5714285714285714	NA	340.1427888870239	109.10826096002262	21.31998998347024	118.83026687662532	56.3912152889861	16.35940922611935	5.756813644737119	50	100	6	0.15
PoissonCUSP_gamma	15	17.01	5.582591234494814	4.855803131038154	0.01814643755480687	0.011093043611833078	0.014619740583319973	28.742148846188975	58.25322516586252	43.49768700602574	0.9	0.5294117647058824	NA	390.0555226802826	86.15034873685346	15.529400552480325	94.65399851191299	32.06261070006227	18.781767467013413	6.657385703097659	50	100	6	0.15
PoissonCUSP_gamma	16	18.086	7.605734508018559	4.541191931229994	0.020440821366526668	0.010749253699917277	0.015595037533221973	29.655178303921485	79.27971872705851	54.46744851549	0.8	0.4444444444444444	NA	445.669469833374	84.71657483184043	8.735520236988412	90.55068626820768	25.0364638840155	18.11807430299195	3.616548779984465	50	100	6	0.15
PoissonCUSP_gamma	17	15.71	5.858530866113736	4.56910117801332	0.019958024010451464	0.0149527963635402	0.017455410186995833	26.19133908325725	69.99473463271934	48.093036857988295	0.8	0.5333333333333333	NA	359.4390518665314	92.12271588320112	23.904610891516658	104.68778577611951	49.52356147521943	19.977872565842603	8.332764521042602	50	100	6	0.15
PoissonCUSP_gamma	18	17.08	7.12386472250811	4.565720940966668	0.023172975580494425	0.012141019988439868	0.017656997784467145	26.061323646353763	83.21668152946444	54.639002587909104	0.9	0.5294117647058824	NA	402.52180671691895	90.03713125632443	16.994321293584676	105.45437395300358	28.720089573620115	17.997818666257295	4.895268837272932	50	100	6	0.15
PoissonCUSP_gamma	19	17.048	7.763545438078817	4.49284720789767	0.024290244047040124	0.016677080593985066	0.020483662320512595	30.903625354523957	71.88469361170846	51.394159483116205	0.9	0.5294117647058824	NA	385.0950810909271	94.1866632418149	10.67708718097646	89.56831997387006	16.00655820229504	17.279189381111284	4.772971139989238	50	100	6	0.15
PoissonCUSP_gamma	20	16.012	6.946751982825621	5.077439506346461	0.01813633143884289	0.013254277537155431	0.015695304487999162	31.390344554805118	131.74276523468475	81.56655489474494	0.9	0.5625	NA	380.54796528816223	86.76658588896083	15.853825571017504	104.99576708550275	43.92823422226434	18.011904910186516	4.634178900589988	50	100	6	0.15
PoissonCUSP_gammaKC	1	16.107	4.644514513064294	4.449379185832947	0.016729283554283946	0.010010791538523463	0.013370037546403705	25.258465265161586	33.98861332844055	29.62353929680107	0.9	0.5625	NA	358.99013018608093	92.34368633368636	13.719453494818273	111.03074593896612	38.37160472954489	17.87531485335001	5.983998068301266	50	100	6	0.15
PoissonCUSP_gammaKC	2	19.09	7.763512545474124	4.537414099483778	0.021547321831657983	0.017517167951393048	0.019532244891525517	29.28224906174631	91.16865951932702	60.22545429053667	0.8	0.42105263157894735	NA	439.05487084388733	86.8293454827408	15.098582828538568	96.65088731155642	28.1073745808199	18.110204973624214	3.4044921720900096	50	100	6	0.15
PoissonCUSP_gammaKC	3	17.019	6.117034049243361	4.625032969700891	0.018343735490101248	0.010567186299378178	0.014455460894739713	23.246486049040204	67.6413407906743	45.44391341985725	0.9	0.5294117647058824	NA	371.5719711780548	109.67557026526559	24.305791082196244	113.15151548424197	39.41757070183151	17.757615976480345	5.027251618610371	50	100	6	0.15
PoissonCUSP_gammaKC	4	16.107	5.642901659969322	4.637509437446533	0.017459113509042553	0.01044157929633175	0.013950346402687152	21.349074590493164	57.06221612251471	39.205645356503936	0.9	0.5625	NA	362.6306862831116	100.09625617930001	17.382567576380175	106.8774368997259	34.209964753152605	19.084285217226558	6.625663516910438	50	100	6	0.15
