Kest,mean,lowCI.5.,highCI.95.,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,rmse_Lambda_filter,rmse_Counts_filter,epsilon,Kused,a,alpha,overdispersion
7,NA,NA,NA,1,0.8571428571428571,0.027502329193460212,0.005512754274837903,0.016507541734149058,8.68646469634935,38.3399870368438,23.513225866596578,NA,4.26285793576822,5.2738663428418935,4.263643713560093,5.274803758015924,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.004413931436022677,0.004328165390772441,0.004371048413397558,1.819350847331037,42.06472428553302,21.942037566432028,0.9822210732646476,4.249634625064127,5.265179830798574,4.25003028708374,5.266285674917256,0.001,20,1,0.5,0.15
7,NA,NA,NA,1,0.8571428571428571,0.02803948505566901,0.007325098575627291,0.01768229181564815,9.192419691753033,42.14287860692585,25.66764914933944,NA,4.483674464664718,5.44116290502536,4.484372793617676,5.442461124404727,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.0024937348132594538,0.005084639819582112,0.003789187316420783,6.434690243382429,39.9501626885042,23.192426465943313,0.9858625924667329,3.763922651372729,4.87360093855442,3.764312972213227,4.874394705447644,0.001,20,1,0.5,0.15
8,NA,NA,NA,1,0.75,0.03833125120128918,0.008919333055619377,0.02362529212845428,39.1124949326194,52.24760147340697,45.680048203013186,NA,5.8935603962514245,4.133421109283586,5.894023407531327,4.136072497025931,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.002474932820505889,0.004309067379732221,0.003392000100119055,1.6453309622947545,37.12060732198192,19.38296914213834,0.9875482661066939,3.7002558099160177,4.794486115381333,3.7002755061925794,4.795345141821061,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.0023306274606707386,0.004843773680177209,0.0035872005704239737,4.099538442176127,43.310426273259814,23.70498235771797,0.9867872142365153,3.8628243950184697,5.079830668082421,3.8632730444799934,5.080495584314802,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.004140367419661613,0.003976793263220696,0.004058580341441154,2.46675147611983,45.9452368623972,24.205994169258517,0.9881444801602381,4.659188779879179,5.551078912749269,4.659777594463638,5.551816382019494,0.001,20,1,0.5,0.15
7,NA,NA,NA,0.8333333333333334,0.7142857142857143,0.031143945103674322,0.005796362313788174,0.018470153708731247,38.75814383016453,37.88078967685579,38.319466753510156,NA,4.348794141007059,4.500687091761542,4.350666694782965,4.503465090387158,0.001,20,1,0.5,0.15
7,NA,NA,NA,1,0.8571428571428571,0.025435250479816054,0.008289902455767321,0.016862576467791688,14.94887721953901,60.0560052882352,37.502441253887106,NA,6.557533285556701,5.342016117490764,6.558050901672101,5.343317352189136,0.001,20,1,0.5,0.15
7,NA,NA,NA,1,0.8571428571428571,0.022563633656886906,0.008651930009050702,0.015607781832968803,14.996555328435683,51.77812554551686,33.387340436976274,NA,5.356862311559456,4.893379012639083,5.353972920954519,4.895856878412855,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.0023885064587257808,0.004179916888736749,0.0032842116737312648,4.88660590474503,35.99199084152325,20.43929837313414,0.989709082308331,3.481370432244981,5.344338803402249,3.4817673326613185,5.344835474352932,0.001,20,1,0.5,0.15
7,NA,NA,NA,1,0.8571428571428571,0.028850971187483115,0.0060521317556891,0.017451551471586106,12.46300388403758,52.045173837433396,32.254088860735486,NA,7.070325102036052,5.997934117106001,7.073528660300054,5.998163720703596,0.001,20,1,0.5,0.15
7,NA,NA,NA,1,0.8571428571428571,0.02460327565894886,0.005375401735097976,0.01498933869702342,5.301283935361548,42.55948906205802,23.930386498709783,NA,4.165542432775133,4.159983965033711,4.166002127382306,4.161064033668419,0.001,20,1,0.5,0.15
8,NA,NA,NA,1,0.75,0.03909256581553563,0.01018680669566725,0.024639686255601437,22.83627721466132,57.2062164338854,40.02124682427336,NA,5.760469815827784,5.378189278097211,5.760237456235483,5.381278817748989,0.001,20,1,0.5,0.15
7,NA,NA,NA,1,0.8571428571428571,0.02809163914463097,0.005107005667822038,0.016599322406226504,6.737265148734916,40.66810903036131,23.70268708954811,NA,3.5339032564282173,4.80606686473657,3.5338362987192786,4.807168253765166,0.001,20,1,0.5,0.15
7,NA,NA,NA,1,0.8571428571428571,0.019929273526760178,0.007788267264925276,0.013858770395842726,16.04461465106545,56.71336328863758,36.37898896985152,NA,4.551230055989055,5.099498841298449,4.551988631111905,5.101060921777249,0.001,20,1,0.5,0.15
7,NA,NA,NA,1,0.8571428571428571,0.02747472348113346,0.0059404191464559955,0.016707571313794727,7.788114573424264,45.78798382590349,26.788049199663877,NA,4.898089447294226,5.115802132005929,4.898224741618197,5.116771689692967,0.001,20,1,0.5,0.15
7,NA,NA,NA,1,0.8571428571428571,0.02937050706941483,0.00538369402717961,0.01737710054829722,11.755320259409316,41.895041761165906,26.82518101028761,NA,5.137376072877753,4.720634404087791,5.138982787457124,4.72164006551986,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.0026486139291598846,0.0033956712415429023,0.0030221425853513935,2.5529813632372726,31.85665105421645,17.20481620872686,0.9911125415514422,3.769636441990848,5.613072969750631,3.76949161009509,5.613600368010619,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.0032656562695037115,0.0030499974841378345,0.003157826876820773,3.365059873839499,36.115999889184394,19.740529881511947,0.9904840390641557,3.519651226303524,5.511850242074934,3.5198212389490515,5.512475173836611,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.0027536942914866734,0.003582082538227835,0.0031678884148572542,2.7293813168202687,35.631685597197944,19.180533457009105,0.988815047596865,3.6850561190189306,5.01171415679123,3.6852794768893067,5.012129659111477,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.002482826313568251,0.004656182860022749,0.0035695045867955,3.484085246694741,38.82363906957079,21.153862158132764,0.9883103410983163,3.601432510208083,4.819008861751415,3.6019286627265723,4.8195048318288904,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.002992809681714204,0.004119635041571196,0.0035562223616427,4.375592651282398,41.42692384196943,22.901258246625915,0.9882889598804137,4.196136641293902,5.828389193667036,4.196044479406447,5.829082213805564,0.001,20,1,0.5,0.15
8,NA,NA,NA,1,0.75,0.036014792709289575,0.009172406552057295,0.022593599630673436,10.61771645817301,47.128221694994444,28.87296907658373,NA,5.028128353025189,4.122442774223757,5.028120735417545,4.123410514053605,0.001,20,1,0.5,0.15
7,NA,NA,NA,1,0.8571428571428571,0.02482265307542983,0.00954467385855728,0.017183663466993553,9.522597383782754,54.53284546115513,32.02772142246894,NA,7.609765729766493,4.671223885842359,7.613818063939211,4.671632276463843,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.0026549105247567146,0.003008607927438034,0.002831759226097374,3.1535295114045634,36.50655848604905,19.830043998726808,0.9922254716374156,3.4736146222365605,5.452148977066567,3.4737185657195107,5.452747723371321,0.001,20,1,0.5,0.15
7,NA,NA,NA,1,0.8571428571428571,0.024682934050513115,0.006470774036043603,0.01557685404327836,10.539198944851801,52.493307258089615,31.51625310147071,NA,4.601579231237424,4.847648194301295,4.601631611683665,4.849312229887486,0.001,20,1,0.5,0.15
7,NA,NA,NA,1,0.8571428571428571,0.02534909519474888,0.004743722782571582,0.01504640898866023,11.091740732804107,42.22492932082468,26.65833502681439,NA,4.689572143680929,5.0735884900451005,4.69125062210594,5.074686919257645,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.002864982630770359,0.005451285133857753,0.0041581338823140565,1.1548716665953833,45.098415698376904,23.126643682486144,0.9867025517304293,4.487863828135789,5.631284690801259,4.488141343764825,5.632046544762833,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.004078868262510106,0.0038931252506130116,0.0039859967565615585,3.387997055196096,34.70983736112366,19.048917208159878,0.9899764575846648,3.445635322425946,4.9290202918174515,3.445675508844873,4.929747428947563,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.003282109466433305,0.004765176624763355,0.00402364304559833,2.8685481467570346,36.51810004141437,19.693324094085703,0.9883808252454734,3.5631140981858365,4.679621575837568,3.5626302602713786,4.68065198967121,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.0027561538339764607,0.005134849962768722,0.003945501898372591,1.13424628676115,39.910052304713886,20.522149295737517,0.983555916123704,3.612722566138635,4.989417258822844,3.613242652137813,4.990317967372114,0.001,20,1,0.5,0.15
7,NA,NA,NA,1,0.8571428571428571,0.022307236647397314,0.0059456329617116836,0.0141264348045545,8.857873763699416,49.679301653787356,29.268587708743386,NA,4.722445784645512,5.034330503298677,4.723877576294661,5.036265861023182,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.002795255178034881,0.005459327111239117,0.0041272911446369985,1.8979874037710258,40.32219982633731,21.11009361505417,0.9890848330050495,4.081617024672194,5.305045803532355,4.081561748675185,5.305999895735683,0.001,20,1,0.5,0.15
6,NA,NA,NA,1,1,0.004663132929590947,0.003719033941636653,0.0041910834356138,5.54390816852074,31.16848552937548,18.35619684894811,0.985733724180824,3.2459043860587666,4.688349670939123,3.2456485022904116,4.6889169569710925,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0030798288388737697,0.004230693453533921,0.0036552611462038454,6.262517474315592,40.03348128667704,23.147999380496316,0.986048769450566,3.7909598997544385,5.853779532319355,3.7910499759558975,5.854524463078913,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0025952556538455206,0.0038588696374820225,0.0032270626456637717,3.0302054294114598,57.00855735267925,30.019381391045354,0.9821913649574346,6.652236588265862,5.8744489513098594,6.652590583282615,5.874970802096286,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.003738506726873426,0.004621640405682216,0.004180073566277821,4.08819383787377,45.98076880358049,25.034481320727128,0.9852722992871286,4.81040854902483,5.629170399304447,4.810686956959306,5.629953819423968,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.00603042873907342,0.005232776877461995,0.005631602808267707,9.235590048146236,52.47824545127914,30.85691774971269,0.9725860512152248,6.134463508590598,6.644382909847294,6.134200563330016,6.645047635484256,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0025963495095310644,0.0041515511358016285,0.0033739503226663465,4.642784353870886,41.47841189613396,23.060598125002425,0.9858171095750723,3.6138959434567237,5.982166374758995,3.613921763416828,5.982638910277671,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.005589768812912675,0.004614543059987742,0.005102155936450208,3.2350976510564267,43.457865126239334,23.34648138864788,0.9735016214035689,4.1215241464505725,5.327163625743019,4.122180585795604,5.32791839543691,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.003256841094988725,0.004750418200492326,0.004003629647740526,5.666916756628049,41.939733289934765,23.803325023281406,0.9804342623138795,3.8652260465274053,6.124139353780118,3.8657894364216223,6.124848118701006,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.002551920347829184,0.004909555861632545,0.0037307381047308645,5.778884003272653,41.091658158952725,23.43527108111269,0.9823118580000026,3.7398868213383225,4.916302416065935,3.7399196191677087,4.916961581984843,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.005172846143780655,0.0038944283740187857,0.00453363725889972,8.562361091408873,46.130702858655226,27.34653197503205,0.9774672270241336,4.785668827475456,5.7622485073963166,4.785583832646828,5.763126824530533,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0024610263532400005,0.0041341983573499625,0.0032976123552949815,2.4354774048338026,38.997850950629065,20.716664177731435,0.985253009303142,3.6732858474670396,4.862896134169111,3.6733417276936735,4.863318201966871,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0025707363960213244,0.0047691379839287645,0.0036699371899750442,4.534727479205918,45.108107535497965,24.821417507351942,0.9842641684391652,3.820308791616631,5.108550249180666,3.820456700463976,5.109105788818587,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0044849566249768056,0.003941212917810187,0.004213084771393497,2.3805825287448092,46.95574666986639,24.6681645993056,0.9855344544873879,4.580385910185064,5.58483488667408,4.5810355572710035,5.585428486242101,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.004624145865599307,0.0031789108352536766,0.003901528350426492,1.3377619388958282,37.10122982633962,19.219495882617725,0.9841376144447549,3.5940316338052454,5.199298515755482,3.5941037995199934,5.200435799011436,0.001,20,2,0.5,0.15
7,NA,NA,NA,1,0.8571428571428571,0.03180437207229857,0.009457537818610449,0.020630954945454506,23.63395044884304,56.163764160187384,39.89885730451521,NA,6.446837233728591,5.418777407935474,6.447950115814832,5.420364844756394,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.004417685321885566,0.004563691266364264,0.004490688294124915,6.505490659216052,46.78740521542903,26.64644793732254,0.9818098154795694,4.314926371578326,6.026983356513392,4.315224508011419,6.027408883465295,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.003814179241483624,0.003938098580841708,0.003876138911162666,7.0556264463525515,38.64502183895633,22.850324142654443,0.9837680621352735,3.478195158676,5.387221907469094,3.4780858629562936,5.387711414812131,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0037541128492257826,0.004231179244584698,0.00399264604690524,5.512558169776137,54.96623536814106,30.239396768958596,0.9865056813281519,6.070875954067989,7.367760352134646,6.071295647960036,7.368310056213251,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.003204618442893551,0.0038219567430382265,0.0035132875929658886,1.670035050869676,41.20379566982533,21.436915360347506,0.9880400990814937,3.64450485945809,4.770418505523532,3.644660581602355,4.7709354536536015,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0033939668245928653,0.004042542958982289,0.003718254891787577,4.666185680192023,47.494814317792176,26.0804999989921,0.9828940889212262,4.491837537154505,7.061138376266835,4.491775704958066,7.062382252434738,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0027356767682639514,0.00407508139224533,0.0034053790802546407,4.881607699117277,39.86573443518699,22.37367106715213,0.9811191949997808,3.153032960882963,5.244567983240849,3.1532428700541737,5.245360240571933,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0030624547942759523,0.00440207647326897,0.003732265633772461,5.623825870703267,49.200059830862244,27.411942850782754,0.9823630367722331,4.126769478384821,5.593465517613245,4.126957770357774,5.593957385354988,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0028263956117044963,0.003999338755606553,0.003412867183655525,5.426756898181596,44.278932692982565,24.85284479558208,0.982144213376127,4.311586447724205,5.775024303796269,4.311634038860057,5.7756238162628994,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.004919082498050491,0.0030234601522529593,0.003971271325151725,8.007123103291612,41.319997337287035,24.663560220289323,0.9880582701509926,4.517695892368967,5.597103162190115,4.517831768536727,5.597931215274906,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0028907976644538926,0.0032524950861653854,0.003071646375309639,2.998262468928543,33.100804024084404,18.049533246506474,0.9900548388761263,3.853723015396301,5.6870173156881885,3.8536995444304756,5.68732189313657,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.004022206348903101,0.002974406054783381,0.0034983062018432414,5.404233259391787,36.94202819129178,21.173130725341785,0.9883029134321826,3.519284089814592,5.590281217120123,3.519131573482851,5.5908953616337556,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0031675986203502254,0.003506649121617715,0.0033371238709839703,3.7261305161038463,34.9999342356162,19.363032375860023,0.9862935007362009,3.612600714478753,5.060964293921586,3.6127222718390017,5.061278665235394,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0027244545713619715,0.004648533063977273,0.003686493817669622,3.5044760824214003,40.02035481886125,21.762415450641324,0.9843939506079754,3.5177740772548263,4.878764560574744,3.5179348828600445,4.879225509751149,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0028620160833529515,0.004065845140197788,0.0034639306117753696,4.328207145493273,41.78971517489259,23.058961160192933,0.9874417632454408,4.163805185104006,5.887909885850571,4.1637498283181715,5.8884134392719645,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.003444593844237624,0.005917904076625619,0.004681248960431621,4.74740944158644,37.60624374697641,21.176826594281426,0.9774620847844232,3.842617101462732,5.626939339806598,3.842296830535359,5.62754745598932,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.003478949627202698,0.005101744788900868,0.004290347208051783,3.9069020271227854,50.32710904348158,27.11700553530218,0.9858939689928744,5.213653706871978,6.666244075949563,5.21457268841044,6.667068877296237,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0027094273629961352,0.002844697631937733,0.0027770624974669342,2.9638119151641247,37.39385102580043,20.178831470482276,0.9910387056656573,3.450837338139233,5.501428613453036,3.450360575944033,5.502046149006952,0.001,20,2,0.5,0.15
6,NA,NA,NA,0.8333333333333334,0.8333333333333334,0.002584196305171348,0.004891430552786347,0.0037378134289788472,5.546842912623768,50.64122342774445,28.094033170184108,0.9776256775523183,3.9272553864047217,5.661173921164081,3.9274764199526384,5.661524793549542,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0019238764940088134,0.003936838228199711,0.002930357361104262,0.622394470703886,41.88359159825893,21.25299303448141,0.9846160342969813,3.928524936456628,5.933202341891731,3.928475566347005,5.93388931828048,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0038864693469966944,0.005495530954904453,0.004691000150950574,3.10785887560842,46.93278073551047,25.020319805559446,0.9822373474707793,4.47701424309807,5.672716517509138,4.477008018106292,5.673704569903482,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.004489359842196254,0.0035126643883557082,0.0040010121152759814,0.9688462784387566,34.5811102792759,17.774978278857326,0.9895785069543728,3.490805036172876,4.975316286806918,3.4905555140381592,4.9758424533684495,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0037910050847343064,0.004201784408040531,0.003996394746387419,3.7569778330885475,38.695116340585486,21.226047086837017,0.9867697740896643,3.6165713059186353,4.729721146570954,3.6163981348220267,4.7304657191897705,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0032015186958726885,0.004891114155715629,0.004046316425794159,0.9348579342207785,40.517211795747016,20.726034864983898,0.9806838789094394,3.6059923216857106,5.029019548624589,3.6059618654775014,5.029700154429079,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.0029192767040964566,0.0034277852849030456,0.003173530994499751,1.275513776526149,46.20270827862425,23.7391110275752,0.9895675503168915,3.9662982267317317,5.869201263820756,3.966485449999454,5.869649359262614,0.001,20,2,0.5,0.15
6,NA,NA,NA,1,1,0.002667825849325723,0.005342320598080404,0.0040050732237030635,2.3252306462906316,40.978798098220125,21.65201437225538,0.9881787342013784,4.091175926901642,5.351837263992796,4.0908978539226615,5.352525287768317,0.001,20,2,0.5,0.15
12,NA,NA,NA,1,0.5833333333333334,0.02371724208181197,0.009943555239286151,0.01683039866054906,16.396815868846485,59.05381775198472,37.7253168104156,NA,4.48323169834824,3.160954345388912,4.488468246567008,3.170920725109811,0.001,20,0.1,1,0.15
14,NA,NA,NA,1,0.5,0.020651503861406496,0.00727658126092656,0.013964042561166528,15.375068422252305,75.1875154751918,45.28129194872206,NA,5.581326028980668,3.9427856782743858,5.585841897490222,3.962721945430467,0.001,20,0.1,1,0.15
14,NA,NA,NA,0.8333333333333334,0.42857142857142855,0.027452015274859576,0.00936155872435589,0.01840678699960773,18.490743179450913,74.68088019690823,46.585811688179575,NA,8.210673464402522,3.8470737991324353,8.184610037116652,3.8834989530394726,0.001,20,0.1,1,0.15
15,NA,NA,NA,1,0.5333333333333333,0.02177456439994583,0.010604978672468346,0.016189771536207088,27.113781166580473,91.83227091936965,59.473026042975064,NA,6.211177201685365,3.729278427365266,6.213270585381306,3.7483880110783003,0.001,20,0.1,1,0.15
13,NA,NA,NA,1,0.46153846153846156,0.025049025703324172,0.011586086186315448,0.018317555944819812,19.31242020828905,92.94982345431463,56.13112183130184,NA,8.21451049756203,4.019369175892306,8.215160459082128,4.0352682174126535,0.001,20,0.1,1,0.15
14,NA,NA,NA,1,0.5,0.023891343539480834,0.00879576577080866,0.016343554655144747,13.292257910820087,61.247793299124915,37.2700256049725,NA,5.303857130267236,3.965325057381093,5.301324546130202,3.9855995091459038,0.001,20,0.1,1,0.15
11,NA,NA,NA,1,0.5454545454545454,0.02294015916301,0.00758863983014834,0.01526439949657917,17.36510564207988,64.35686027217854,40.86098295712921,NA,5.515250204512705,3.9817285875541817,5.525746325352073,3.9954123061309654,0.001,20,0.1,1,0.15
12,NA,NA,NA,0.8333333333333334,0.5,0.02712784173601997,0.01211609596493842,0.019621968850479194,32.88228544458178,87.0323057624191,59.95729560350044,NA,6.071742091968043,3.619715251167487,6.074732126108862,3.632771628352135,0.001,20,0.1,1,0.15
15,NA,NA,NA,0.8333333333333334,0.4,0.02232513993069552,0.010468977842572525,0.016397058886634022,17.665437706125168,70.72157901567378,44.19350836089947,NA,4.668229571813098,3.780904701603618,4.669531347819456,3.8096774568823366,0.001,20,0.1,1,0.15
14,NA,NA,NA,1,0.5,0.0242674051710379,0.010194618482971015,0.01723101182700446,24.319360693574563,82.41562166198133,53.36749117777795,NA,6.292282760414312,3.679456317797449,6.296341848915078,3.695284406169658,0.001,20,0.1,1,0.15
12,NA,NA,NA,1,0.5833333333333334,0.022170154982696366,0.008546861711239112,0.01535850834696774,19.207796991194954,70.16077826153656,44.68428762636576,NA,4.707921354601973,3.6034810835566673,4.709508041755762,3.6177586593574738,0.001,20,0.1,1,0.15
14,NA,NA,NA,1,0.42857142857142855,0.016700002430568316,0.00613941926018725,0.011419710845377783,14.117508924102557,73.59666572386807,43.85708732398531,NA,4.484746111544117,4.259770003243397,4.488652853147751,4.272351372034474,0.001,20,0.1,1,0.15
15,NA,NA,NA,1,0.4,0.02623409490265063,0.007810403721253438,0.017022249311952033,17.319089074503218,84.18806194917332,50.753575511838264,NA,6.124121441893824,3.7053602879117076,6.1247670105724055,3.7203374981952217,0.001,20,0.1,1,0.15
13,NA,NA,NA,1,0.5384615384615384,0.024254456922783624,0.009572562653782986,0.016913509788283307,33.79414945063963,73.92998964840686,53.86206954952324,NA,5.201721543743937,3.4291165070460403,5.202801165211942,3.4534083416154853,0.001,20,0.1,1,0.15
15,NA,NA,NA,1,0.5333333333333333,0.023752360113995865,0.012718739786435979,0.018235549950215924,25.876259861971853,86.13582735047858,56.00604360622522,NA,7.358628756907932,4.284126914285934,7.358870558387638,4.301026071380877,0.001,20,0.1,1,0.15
14,NA,NA,NA,0.8333333333333334,0.35714285714285715,0.02237258382694911,0.009505902589939112,0.01593924320844411,16.06894710720442,79.176463094203,47.62270510070371,NA,6.29068576614449,3.8518484967086897,6.296235887791441,3.874240124262351,0.001,20,0.1,1,0.15
12,NA,NA,NA,1,0.5833333333333334,0.025123559542117608,0.009997751732921176,0.017560655637519393,13.015755066942546,61.18068746078899,37.09822126386577,NA,4.818900355057462,3.7765683827507384,4.8218158365240145,3.7874900715377717,0.001,20,0.1,1,0.15
14,NA,NA,NA,1,0.42857142857142855,0.02427210922874732,0.009898210406616407,0.017085159817681862,18.80064181735687,84.19788506042396,51.49926343889041,NA,8.22755588718118,4.680890259560141,8.229254886129393,4.700809394532879,0.001,20,0.1,1,0.15
14,NA,NA,NA,1,0.42857142857142855,0.023473824335554536,0.007914409250585223,0.01569411679306988,10.595238953460376,61.99993641735296,36.29758768540667,NA,4.634392862722439,3.5082881694945187,4.634051498236998,3.5284616216632636,0.001,20,0.1,1,0.15
14,NA,NA,NA,1,0.6428571428571429,0.026113975287332704,0.013012973799537418,0.01956347454343506,27.280441644385185,125.43251579635705,76.35647872037111,NA,7.41101339879125,3.566083570181538,7.415868704355319,3.580200620281024,0.001,20,0.1,1,0.15
15,NA,NA,NA,1,0.4,0.021142920081672185,0.008031207012741022,0.014587063547206604,13.448095849458673,61.923905176297005,37.68600051287784,NA,4.193054214204122,3.9458975199631436,4.197705492973596,3.9638120354222424,0.001,20,0.1,1,0.15
14,NA,NA,NA,1,0.6428571428571429,0.022079194437421706,0.008931743140595257,0.015505468789008481,28.168381675743984,94.09591577331025,61.13214872452712,NA,5.448087477514736,3.9740936963597733,5.449689349856997,3.9908626618080607,0.001,20,0.1,1,0.15
14,NA,NA,NA,1,0.5714285714285714,0.026036785632966304,0.008738373835852409,0.017387579734409356,25.71764399302452,85.38958019166911,55.55361209234682,NA,5.864383118874519,3.8814225595447645,5.866277994222862,3.8942101075213658,0.001,20,0.1,1,0.15
18,NA,NA,NA,0.8333333333333334,0.3333333333333333,0.01784083725954317,0.007792101502451167,0.012816469380997168,21.73578750735611,79.43804836336363,50.58691793535987,NA,5.718637478743658,3.944750712076014,5.716894963084221,3.9835614237812034,0.001,20,0.1,1,0.15
11,NA,NA,NA,1,0.5454545454545454,0.021481411954264673,0.007195071689864287,0.01433824182206448,16.059765631389734,54.065937197066845,35.06285141422829,NA,4.53345173765217,4.469788391539724,4.538714579692755,4.480541056564674,0.001,20,0.1,1,0.15
15,NA,NA,NA,1,0.4666666666666667,0.023989661653564157,0.007279822443739009,0.015634742048651583,24.671459266195846,63.28706666770867,43.97926296695226,NA,5.022223303625653,3.7073741252745367,5.050770025083828,3.721588364961175,0.001,20,0.1,1,0.15
12,NA,NA,NA,1,0.5833333333333334,0.02447479836831988,0.009680546222836145,0.017077672295578012,27.01323246117797,53.569728154588425,40.2914803078832,NA,4.909922322131885,3.4928399927977978,4.913400968384868,3.5016134289364693,0.001,20,0.1,1,0.15
14,NA,NA,NA,1,0.5,0.021056046213543303,0.008093282071033842,0.014574664142288573,17.682275288136793,61.615491343261404,39.648883315699095,NA,4.822759252326685,3.7536105469270096,4.824943763100276,3.767893014075954,0.001,20,0.1,1,0.15
15,NA,NA,NA,1,0.5333333333333333,0.022209138164655282,0.008337547797403113,0.015273342981029198,20.04816733611351,97.66912139703345,58.85864436657348,NA,5.868768377312696,3.6626110993343772,5.887130110524392,3.697881595692102,0.001,20,0.1,1,0.15
11,NA,NA,NA,1,0.5454545454545454,0.025590960914384158,0.010064885907663681,0.01782792341102392,18.465268466612784,57.97164241623258,38.21845544142268,NA,5.571406401457012,3.6792875127615217,5.574214883696235,3.6886567748132135,0.001,20,0.1,1,0.15
13,NA,NA,NA,1,0.5384615384615384,0.018962761579379074,0.011025719804788793,0.014994240692083934,18.162251699017297,99.93132495736278,59.04678832819003,NA,8.431759334768477,3.5847578866219214,8.441785677389115,3.6009178032630804,0.001,20,0.1,1,0.15
16,NA,NA,NA,1,0.375,0.024592691910634276,0.008097578094950786,0.01634513500279253,29.150626892651104,71.42259323134121,50.28661006199616,NA,4.973650992441264,3.8522873269195794,4.975745272622788,3.8749266134896896,0.001,20,0.1,1,0.15
12,NA,NA,NA,1,0.5833333333333334,0.02396346941842862,0.009361214828817611,0.016662342123623115,19.719394738040748,78.8415860718899,49.28049040496533,NA,5.463796641899921,3.5858122149159475,5.467238986249747,3.595119281666208,0.001,20,0.1,1,0.15
15,NA,NA,NA,1,0.4666666666666667,0.02421968086163946,0.008469250061512673,0.016344465461576068,24.160069718248565,74.84855580121818,49.504312759733374,NA,5.387943945105915,4.2380602416232955,5.386434135464227,4.254683952397575,0.001,20,0.1,1,0.15
15,NA,NA,NA,1,0.6666666666666666,0.024687616168464724,0.012892388710429581,0.018790002439447152,32.091115323194344,97.82509640990587,64.95810586655011,NA,6.206376090602364,3.47015270658483,6.205630825749639,3.4937855831527322,0.001,20,0.1,1,0.15
